Frame #,Timestamp,Object ID,Object class,BBox xmin,BBox ymin,BBox xmax,BBox ymax,vel_x,vel_y,Generation method,GPS lat of bbox bottom center,GPS long of bbox bottom center
2397,1756875244.93,134,truck (other),2906.415283203125,447.8479309082031,3280.86376953125,627.5001831054688,90.68209838867188,-5.406950950622559,Localizer,36.00295659970383,-86.60783594901837
2398,1756875244.96,131,truck (other),4538.75537109375,1033.3463134765625,4673.46337890625,1224.8128662109375,21.211807250976562,11.429227828979492,Localizer,36.002775846082486,-86.60778190612803
2398,1756875244.96,133,truck (other),3579.44921875,893.1286010742188,3598.18359375,944.2252197265625,-13.22401237487793,3.4551687240600586,Localizer,36.00288216520415,-86.60784440706398
2398,1756875244.96,134,truck (other),2995.58544921875,442.73779296875,3372.82080078125,623.1080322265625,89.93476867675781,-5.313701629638672,Localizer,36.00294829605859,-86.60782663058811
2399,1756875245.0,131,truck (other),4558.447265625,1047.6522216796875,4693.0107421875,1239.0435791015625,19.948888778686523,12.246835708618164,Localizer,36.00277325746416,-86.60778219196716
2399,1756875245.0,133,truck (other),3563.6005859375,896.0328979492188,3576.068115234375,932.8314208984375,-14.526507377624512,3.1327524185180664,Localizer,36.00288420900962,-86.6078455509381
2399,1756875245.0,134,truck (other),3085.587890625,436.7322692871094,3462.297607421875,618.1185302734375,89.53096771240234,-5.44002103805542,Localizer,36.00294011815329,-86.60781726782275
2400,1756875245.03,131,truck (other),4578.39599609375,1059.8990478515625,4713.64697265625,1252.7728271484375,19.948888778686523,12.246835708618164,Detector,36.002770686622526,-86.60778223290653
2400,1756875245.03,133,truck (other),3549.073974609375,899.1656494140625,3553.62109375,922.840576171875,-14.526507377624512,3.1327524185180664,Detector,36.002886152618515,-86.60784676480256
2400,1756875245.03,134,truck (other),3179.278076171875,436.5342712402344,3550.79931640625,615.1583862304688,91.10040283203125,-3.839852809906006,Detector,36.00293150103595,-86.6078083493652
2401,1756875245.06,131,truck (other),4596.52880859375,1075.83203125,4731.236328125,1267.934814453125,18.92820930480957,13.185725212097168,Localizer,36.002768199149905,-86.60778285857569
2401,1756875245.06,133,truck (other),3533.775390625,904.5614013671875,3535.139892578125,914.6580200195312,-14.368904113769531,3.651338577270508,Localizer,36.00288780968825,-86.60784811851674
2401,1756875245.06,134,truck (other),3271.3662109375,429.3040466308594,3643.855224609375,608.2340698242188,92.12435913085938,-4.912031650543213,Localizer,36.00292314953994,-86.60779845553195
2402,1756875245.1,131,truck (other),4613.828125,1092.1629638671875,4747.919921875,1283.373779296875,17.63018035888672,13.994937896728516,Localizer,36.00276577879693,-86.607783608599
2402,1756875245.1,134,truck (other),3362.296630859375,423.4427185058594,3732.83642578125,602.2938842773438,90.98783111572266,-5.1579461097717285,Localizer,36.00291494753294,-86.60778897316133
2403,1756875245.13,131,truck (other),4629.77685546875,1109.0872802734375,4763.09912109375,1299.2752685546875,16.298538208007812,14.782279014587402,Localizer,36.002763465249394,-86.60778455937074
2403,1756875245.13,134,truck (other),3449.164306640625,416.7029113769531,3825.716064453125,599.468017578125,89.4705581665039,-5.536678791046143,Localizer,36.00290665885842,-86.60777965540333
2404,1756875245.16,131,truck (other),4644.369140625,1126.706298828125,4776.76171875,1315.7193603515625,14.987553596496582,15.56908130645752,Localizer,36.002761254243296,-86.60778572353625
2404,1756875245.16,134,truck (other),3527.98974609375,413.5077819824219,3876.60693359375,592.8617553710938,76.57258605957031,-4.386559963226318,Localizer,36.00290077645622,-86.60777270098693
2405,1756875245.2,131,truck (other),4657.62646484375,1145.062744140625,4788.9453125,1332.73193359375,13.680931091308594,16.352981567382812,Localizer,36.00275914114785,-86.60778710206088
2405,1756875245.2,134,truck (other),3598.281982421875,411.0794982910156,3903.27490234375,585.9892578125,65.15716552734375,-3.1410038471221924,Localizer,36.00289644648044,-86.60776734478594
2406,1756875245.23,131,truck (other),4671.3076171875,1161.415771484375,4802.0224609375,1349.23779296875,13.680931091308594,16.352981567382812,Detector,36.00275704409886,-86.60778823975586
2406,1756875245.23,134,truck (other),3663.439208984375,407.9385070800781,3951.151611328125,580.0936889648438,65.15716552734375,-3.1410038471221924,Detector,36.00289132748158,-86.60776123321018
2406,1756875245.23,136,pickup,83.57829284667969,560.2512817382812,510.46221923828125,721.7438354492188,0.0,0.0,Detector,36.003212381666614,-86.60811296365726
2407,1756875245.26,131,truck (other),4682.82958984375,1181.2733154296875,4812.55615234375,1367.1915283203125,12.588786125183105,17.234554290771484,Localizer,36.00275503045164,-86.6077899326057
2407,1756875245.26,134,truck (other),3747.162109375,396.7029113769531,4001.012451171875,576.3055419921875,72.21965789794922,-4.553998947143555,Localizer,36.002885425938345,-86.60775366295906
2407,1756875245.26,136,pickup,141.80751037597656,539.5958251953125,611.3517456054688,722.4567260742188,58.229042053222656,-20.65538215637207,Localizer,36.00320592804735,-86.60810436899885
2408,1756875245.3,131,truck (other),4693.6396484375,1201.50390625,4822.142578125,1385.400390625,11.285293579101562,17.999095916748047,Localizer,36.00275308126633,-86.60779173726432
2408,1756875245.3,134,truck (other),3816.65234375,390.4566345214844,4046.46923828125,580.202880859375,69.6824951171875,-4.304098606109619,Localizer,36.002879963565185,-86.60774796717591
2408,1756875245.3,136,pickup,249.00816345214844,535.5283203125,709.68212890625,722.1119384765625,86.1877212524414,-12.261604309082031,Localizer,36.00319648909723,-86.6080945091574
2409,1756875245.33,131,truck (other),4703.18359375,1222.28515625,4830.27392578125,1404.051025390625,9.976490020751953,18.742502212524414,Localizer,36.00275123409057,-86.6077937255431
2409,1756875245.33,134,truck (other),3896.0302734375,392.58428955078125,4094.60400390625,580.4183349609375,74.32760620117188,-2.2967379093170166,Localizer,36.002873727062806,-86.60774203499794
2409,1756875245.33,136,pickup,348.173583984375,531.432861328125,799.2008056640625,717.8834228515625,90.7010498046875,-9.387751579284668,Localizer,36.00318803186943,-86.60808519460444
2410,1756875245.36,131,truck (other),4711.4521484375,1243.7100830078125,4836.96044921875,1423.217529296875,8.706950187683105,19.483436584472656,Localizer,36.00274948409522,-86.60779590774811
2410,1756875245.36,134,truck (other),3963.006103515625,394.4217529296875,4147.3359375,579.2392578125,71.37325286865234,-1.4289727210998535,Localizer,36.002867926227175,-86.60773634444719
2410,1756875245.36,136,pickup,446.19708251953125,527.5736694335938,889.007080078125,712.5299072265625,92.66303253173828,-7.815613746643066,Localizer,36.003179649482234,-86.60807585563886
2411,1756875245.4,131,truck (other),4718.4697265625,1265.8160400390625,4842.2490234375,1442.9200439453125,7.457777976989746,20.21904945373535,Localizer,36.00274782634106,-86.60779828324868
2411,1756875245.4,134,truck (other),4035.04296875,395.2867736816406,4192.26171875,589.4364624023438,70.5664291381836,0.08755218982696533,Localizer,36.002861897165594,-86.60773160837618
2411,1756875245.4,136,pickup,545.70849609375,523.8223266601562,980.921142578125,708.24755859375,95.1980209350586,-6.720094680786133,Localizer,36.00317102900722,-86.60806640867817
2412,1756875245.43,131,truck (other),4725.927734375,1286.0350341796875,4848.3408203125,1462.140869140625,7.457777976989746,20.21904945373535,Detector,36.00274618224221,-86.60780043031883
2412,1756875245.43,134,truck (other),4105.609375,395.37432861328125,4239.8828125,591.2386474609375,70.5664291381836,0.08755218982696533,Detector,36.00285612897553,-86.60772609006081
2412,1756875245.43,136,pickup,649.9956665039062,524.9519653320312,1075.7479248046875,701.4984741210938,99.49684143066406,-4.829223155975342,Detector,36.00316191795954,-86.60805673931424
2413,1756875245.46,131,truck (other),4731.328125,1309.51171875,4852.10986328125,1482.717529296875,6.428513050079346,21.037221908569336,Localizer,36.00274461735712,-86.60780308120614
2413,1756875245.46,134,truck (other),4166.40234375,398.00970458984375,4292.3515625,595.7258911132812,67.46644592285156,0.5182986259460449,Localizer,36.00285042058273,-86.60772122475225
2413,1756875245.46,136,pickup,737.457275390625,519.8912353515625,1166.7491455078125,697.0695190429688,92.62322998046875,-5.078546524047852,Localizer,36.00315396140774,-86.60804778964525
2414,1756875245.5,131,truck (other),4736.09375,1333.3197021484375,4854.9921875,1503.5235595703125,5.2177863121032715,21.7437801361084,Localizer,36.00274311149834,-86.60780582650396
2414,1756875245.5,134,truck (other),4223.849609375,400.6893005371094,4346.29296875,600.9450073242188,63.949832916259766,0.8275110721588135,Localizer,36.00284477945149,-86.60771651380517
2414,1756875245.5,136,pickup,828.3900756835938,513.477294921875,1258.5035400390625,690.9678955078125,91.87400817871094,-5.631877899169922,Localizer,36.00314594138489,-86.60803844160715
2415,1756875245.53,131,truck (other),4739.70458984375,1357.62060546875,4856.53466796875,1524.73193359375,4.012704849243164,22.426876068115234,Localizer,36.00274169874672,-86.60780873098523
2415,1756875245.53,134,truck (other),4277.8623046875,403.5806579589844,4400.59912109375,607.1663818359375,60.327510833740234,1.1172358989715576,Localizer,36.00283924932616,-86.60771205010093
2415,1756875245.53,136,pickup,919.2001953125,507.3712158203125,1347.8211669921875,684.93017578125,90.98777770996094,-5.847079753875732,Localizer,36.00313801207293,-86.60802922263103
2416,1756875245.56,131,truck (other),4742.15673828125,1382.4967041015625,4856.759765625,1546.4080810546875,2.853161334991455,23.103397369384766,Localizer,36.00274037406068,-86.60781180255131
2416,1756875245.56,134,truck (other),4328.76904296875,406.798583984375,4454.83203125,614.5167236328125,56.77831268310547,1.440004825592041,Localizer,36.00283382833932,-86.60770785872968
2416,1756875245.56,136,pickup,1017.3822631835938,503.8824157714844,1438.0008544921875,679.00390625,94.47706604003906,-5.159783363342285,Localizer,36.00312955144311,-86.60801977583301
2417,1756875245.6,131,truck (other),4743.47998046875,1407.9783935546875,4855.720703125,1568.5667724609375,1.7211430072784424,23.770538330078125,Localizer,36.002739132174064,-86.60781503903695
2417,1756875245.6,134,truck (other),4377.00341796875,410.4763488769531,4508.5126953125,622.9872436523438,53.425148010253906,1.8390772342681885,Localizer,36.00282851585324,-86.60770395264362
2417,1756875245.6,136,pickup,1113.9410400390625,499.1541748046875,1533.1585693359375,673.485595703125,96.19389343261719,-5.116469383239746,Localizer,36.00312096045113,-86.60801010606903
2418,1756875245.63,131,truck (other),4745.201171875,1431.7489013671875,4855.4111328125,1590.2889404296875,1.7211430072784424,23.770538330078125,Detector,36.002737901426244,-86.60781806686845
2418,1756875245.63,134,truck (other),4430.4287109375,412.3154296875,4558.45263671875,630.4718017578125,53.425148010253906,1.8390772342681885,Detector,36.00282323100414,-86.60769975374552
2418,1756875245.63,136,pickup,1216.653564453125,497.7153625488281,1626.638427734375,668.6100463867188,99.30281829833984,-4.011430740356445,Detector,36.00311196218751,-86.60800046633253
2419,1756875245.66,131,truck (other),4745.08349609375,1458.4306640625,4853.025390625,1613.2227783203125,0.8011892437934875,24.50172996520996,Localizer,36.00273674189107,-86.60782152976122
2419,1756875245.66,134,truck (other),4472.31884765625,416.97564697265625,4614.34814453125,641.0645751953125,49.792972564697266,2.298715829849243,Localizer,36.00281802765099,-86.60769630357147
2419,1756875245.66,136,pickup,1304.0400390625,492.7728271484375,1716.1280517578125,664.1134033203125,92.51930236816406,-4.364811897277832,Localizer,36.00310401587466,-86.6079915241669
2420,1756875245.7,131,truck (other),4744.408203125,1485.3897705078125,4849.86328125,1636.3551025390625,-0.2730479836463928,25.128311157226562,Localizer,36.00273563383388,-86.60782506650928
2420,1756875245.7,134,truck (other),4515.60791015625,422.429931640625,4666.62890625,651.8156127929688,47.055145263671875,2.975813388824463,Localizer,36.002812907716894,-86.60769304108362
2420,1756875245.7,136,pickup,1395.8992919921875,488.2354431152344,1803.5364990234375,660.0755004882812,91.69181823730469,-4.322291851043701,Localizer,36.003095906491474,-86.60798251469792
2421,1756875245.73,131,truck (other),4742.71826171875,1512.7681884765625,4845.529296875,1659.8380126953125,-1.3341526985168457,25.729286193847656,Localizer,36.00273460659217,-86.60782873265994
2421,1756875245.73,134,truck (other),4558.046875,428.68377685546875,4716.18896484375,663.1790771484375,44.726661682128906,3.7741594314575195,Localizer,36.002807922251996,-86.60769006813558
2421,1756875245.73,136,pickup,1494.9913330078125,482.6590270996094,1895.051513671875,652.4356689453125,95.85891723632812,-4.738727569580078,Localizer,36.003087460390226,-86.60797265314544
2422,1756875245.76,131,truck (other),4740.017578125,1540.6348876953125,4840.052734375,1683.7265625,-2.3476245403289795,26.31955337524414,Localizer,36.0027336552304,-86.6078325338027
2422,1756875245.76,134,truck (other),4599.21923828125,435.8639831542969,4763.33056640625,675.2799682617188,42.67685317993164,4.6708760261535645,Localizer,36.002803069752915,-86.60768741067642
2422,1756875245.76,136,pickup,1586.7291259765625,477.1964111328125,1987.6864013671875,647.0279541015625,94.1042251586914,-5.026049613952637,Localizer,36.003079190908245,-86.60796322611843
2423,1756875245.8,131,truck (other),4736.33935546875,1569.012451171875,4833.4892578125,1708.0301513671875,-3.32942271232605,26.896638870239258,Localizer,36.00273277462671,-86.60783646677098
2423,1756875245.8,134,truck (other),4639.01171875,444.0716247558594,4808.142578125,688.1412963867188,40.79714584350586,5.643395900726318,Localizer,36.002798348349806,-86.60768507965088
2423,1756875245.8,136,pickup,1680.34521484375,469.7619323730469,2082.107666015625,639.91015625,94.51210021972656,-5.823408126831055,Localizer,36.00307090022889,-86.60795336540954
2424,1756875245.83,131,truck (other),4733.009765625,1595.9090576171875,4827.55322265625,1731.9554443359375,-3.32942271232605,26.896638870239258,Detector,36.00273190251225,-86.60784021667449
2424,1756875245.83,134,truck (other),4679.80908203125,449.71502685546875,4853.65966796875,700.3041381835938,40.79714584350586,5.643395900726318,Detector,36.002793655069816,-86.6076824074671
2424,1756875245.83,136,pickup,1780.4002685546875,465.89990234375,2178.21923828125,634.4851684570312,97.85010528564453,-5.2371978759765625,Detector,36.00306197390922,-86.60794345875328
2425,1756875245.87,131,truck (other),4728.10009765625,1625.2789306640625,4819.86767578125,1756.9136962890625,-4.1159868240356445,27.51736831665039,Localizer,36.0027310907516,-86.60784432092272
2425,1756875245.87,134,truck (other),4717.83251953125,460.1788024902344,4895.5185546875,714.419677734375,39.35017013549805,6.860979080200195,Localizer,36.00278907037492,-86.60768059490006
